Model name,Parent model 1,Parent model 2,Crossover ratio,Crossover function,Mutation ratio,Mutation function
'ga_generation_50_nn_13', 'ga_generation_49_nn_20.keras', 'ga_generation_49_nn_19.keras', '0.505050505050505', '__multi_point_crossover', '0.494949494949495', 'None'
'ga_generation_50_nn_14', 'ga_generation_49_nn_20.keras', 'ga_generation_49_nn_19.keras', '0.505050505050505', '__multi_point_crossover', '0.494949494949495', '__partial_shuffle_mutation'
'ga_generation_50_nn_15', 'ga_generation_49_nn_2.keras', 'ga_generation_49_nn_11.keras', '0.505050505050505', '__multivariate_crossover', '0.494949494949495', 'None'
'ga_generation_50_nn_16', 'ga_generation_49_nn_2.keras', 'ga_generation_49_nn_11.keras', '0.505050505050505', '__multivariate_crossover', '0.494949494949495', 'None'
'ga_generation_50_nn_17', 'ga_generation_49_nn_13.keras', 'ga_generation_49_nn_11.keras', '0.505050505050505', '__multivariate_crossover', '0.494949494949495', '__swap_mutation'
'ga_generation_50_nn_18', 'ga_generation_49_nn_13.keras', 'ga_generation_49_nn_11.keras', '0.505050505050505', '__multivariate_crossover', '0.494949494949495', '__displacement_mutation'
'ga_generation_50_nn_19', 'ga_generation_49_nn_11.keras', 'ga_generation_49_nn_13.keras', '0.505050505050505', '__one_point_crossover', '0.494949494949495', 'None'
'ga_generation_50_nn_20', 'ga_generation_49_nn_11.keras', 'ga_generation_49_nn_13.keras', '0.505050505050505', '__one_point_crossover', '0.494949494949495', 'None'
'ga_generation_51_nn_1', 'ga_generation_50_nn_19.keras', 'ga_generation_50_nn_13.keras', '0.4949494949494949', '__multivariate_crossover', '0.5050505050505051', '__displacement_inversion_mutation'
'ga_generation_51_nn_2', 'ga_generation_50_nn_19.keras', 'ga_generation_50_nn_13.keras', '0.4949494949494949', '__multivariate_crossover', '0.5050505050505051', '__inversion_mutation'
'ga_generation_51_nn_3', 'ga_generation_50_nn_6.keras', 'ga_generation_50_nn_4.keras', '0.4949494949494949', 'None', '0.5050505050505051', 'None'
'ga_generation_51_nn_4', 'ga_generation_50_nn_6.keras', 'ga_generation_50_nn_4.keras', '0.4949494949494949', 'None', '0.5050505050505051', 'None'
'ga_generation_51_nn_5', 'ga_generation_50_nn_10.keras', 'ga_generation_50_nn_6.keras', '0.4949494949494949', 'None', '0.5050505050505051', 'None'
'ga_generation_51_nn_6', 'ga_generation_50_nn_10.keras', 'ga_generation_50_nn_6.keras', '0.4949494949494949', 'None', '0.5050505050505051', '__inversion_mutation'
'ga_generation_51_nn_7', 'ga_generation_50_nn_10.keras', 'ga_generation_50_nn_4.keras', '0.4949494949494949', '__multivariate_crossover', '0.5050505050505051', 'None'
'ga_generation_51_nn_8', 'ga_generation_50_nn_10.keras', 'ga_generation_50_nn_4.keras', '0.4949494949494949', '__multivariate_crossover', '0.5050505050505051', '__displacement_mutation'
'ga_generation_51_nn_9', 'ga_generation_50_nn_4.keras', 'ga_generation_50_nn_19.keras', '0.4949494949494949', '__uniform_crossover', '0.5050505050505051', 'None'
'ga_generation_51_nn_10', 'ga_generation_50_nn_4.keras', 'ga_generation_50_nn_19.keras', '0.4949494949494949', '__uniform_crossover', '0.5050505050505051', '__swap_mutation'
'ga_generation_51_nn_11', 'ga_generation_50_nn_12.keras', 'ga_generation_50_nn_19.keras', '0.4949494949494949', 'None', '0.5050505050505051', '__inversion_mutation'
'ga_generation_51_nn_12', 'ga_generation_50_nn_12.keras', 'ga_generation_50_nn_19.keras', '0.4949494949494949', 'None', '0.5050505050505051', '__displacement_inversion_mutation'
'ga_generation_51_nn_13', 'ga_generation_50_nn_13.keras', 'ga_generation_50_nn_4.keras', '0.4949494949494949', '__uniform_crossover', '0.5050505050505051', 'None'
'ga_generation_51_nn_14', 'ga_generation_50_nn_13.keras', 'ga_generation_50_nn_4.keras', '0.4949494949494949', '__uniform_crossover', '0.5050505050505051', '__displacement_mutation'
'ga_generation_51_nn_15', 'ga_generation_50_nn_6.keras', 'ga_generation_50_nn_12.keras', '0.4949494949494949', '__average_crossover_and_flat_crossover', '0.5050505050505051', '__displacement_inversion_mutation'
'ga_generation_51_nn_16', 'ga_generation_50_nn_6.keras', 'ga_generation_50_nn_12.keras', '0.4949494949494949', '__average_crossover_and_flat_crossover', '0.5050505050505051', '__inversion_mutation'
'ga_generation_51_nn_17', 'ga_generation_50_nn_13.keras', 'ga_generation_50_nn_19.keras', '0.4949494949494949', 'None', '0.5050505050505051', '__displacement_inversion_mutation'
'ga_generation_51_nn_18', 'ga_generation_50_nn_13.keras', 'ga_generation_50_nn_19.keras', '0.4949494949494949', 'None', '0.5050505050505051', '__displacement_inversion_mutation'
'ga_generation_51_nn_19', 'ga_generation_50_nn_4.keras', 'ga_generation_50_nn_13.keras', '0.4949494949494949', '__average_crossover_and_flat_crossover', '0.5050505050505051', 'None'
'ga_generation_51_nn_20', 'ga_generation_50_nn_4.keras', 'ga_generation_50_nn_13.keras', '0.4949494949494949', '__average_crossover_and_flat_crossover', '0.5050505050505051', 'None'
'ga_generation_52_nn_1', 'ga_generation_51_nn_2.keras', 'ga_generation_51_nn_18.keras', '0.48484848484848486', 'None', '0.5151515151515151', '__swap_mutation'
'ga_generation_52_nn_2', 'ga_generation_51_nn_2.keras', 'ga_generation_51_nn_18.keras', '0.48484848484848486', 'None', '0.5151515151515151', '__partial_shuffle_mutation'
'ga_generation_52_nn_3', 'ga_generation_51_nn_9.keras', 'ga_generation_51_nn_18.keras', '0.48484848484848486', '__multi_point_crossover', '0.5151515151515151', 'None'
'ga_generation_52_nn_4', 'ga_generation_51_nn_9.keras', 'ga_generation_51_nn_18.keras', '0.48484848484848486', '__multi_point_crossover', '0.5151515151515151', 'None'
'ga_generation_52_nn_5', 'ga_generation_51_nn_4.keras', 'ga_generation_51_nn_15.keras', '0.48484848484848486', 'None', '0.5151515151515151', '__swap_mutation'
'ga_generation_52_nn_6', 'ga_generation_51_nn_4.keras', 'ga_generation_51_nn_15.keras', '0.48484848484848486', 'None', '0.5151515151515151', '__displacement_mutation'
'ga_generation_52_nn_7', 'ga_generation_51_nn_2.keras', 'ga_generation_51_nn_17.keras', '0.48484848484848486', '__multivariate_crossover', '0.5151515151515151', 'None'
'ga_generation_52_nn_8', 'ga_generation_51_nn_2.keras', 'ga_generation_51_nn_17.keras', '0.48484848484848486', '__multivariate_crossover', '0.5151515151515151', '__swap_mutation'
'ga_generation_52_nn_9', 'ga_generation_51_nn_15.keras', 'ga_generation_51_nn_2.keras', '0.48484848484848486', 'None', '0.5151515151515151', 'None'
'ga_generation_52_nn_10', 'ga_generation_51_nn_15.keras', 'ga_generation_51_nn_2.keras', '0.48484848484848486', 'None', '0.5151515151515151', '__displacement_inversion_mutation'
'ga_generation_52_nn_11', 'ga_generation_51_nn_15.keras', 'ga_generation_51_nn_2.keras', '0.48484848484848486', 'None', '0.5151515151515151', 'None'
'ga_generation_52_nn_12', 'ga_generation_51_nn_15.keras', 'ga_generation_51_nn_2.keras', '0.48484848484848486', 'None', '0.5151515151515151', 'None'
'ga_generation_52_nn_13', 'ga_generation_51_nn_15.keras', 'ga_generation_51_nn_4.keras', '0.48484848484848486', 'None', '0.5151515151515151', 'None'
'ga_generation_52_nn_14', 'ga_generation_51_nn_15.keras', 'ga_generation_51_nn_4.keras', '0.48484848484848486', 'None', '0.5151515151515151', '__displacement_mutation'
'ga_generation_52_nn_15', 'ga_generation_51_nn_9.keras', 'ga_generation_51_nn_2.keras', '0.48484848484848486', '__multi_point_crossover', '0.5151515151515151', 'None'
'ga_generation_52_nn_16', 'ga_generation_51_nn_9.keras', 'ga_generation_51_nn_2.keras', '0.48484848484848486', '__multi_point_crossover', '0.5151515151515151', '__displacement_inversion_mutation'
'ga_generation_52_nn_17', 'ga_generation_51_nn_17.keras', 'ga_generation_51_nn_2.keras', '0.48484848484848486', 'None', '0.5151515151515151', 'None'
'ga_generation_52_nn_18', 'ga_generation_51_nn_17.keras', 'ga_generation_51_nn_2.keras', '0.48484848484848486', 'None', '0.5151515151515151', '__displacement_mutation'
'ga_generation_52_nn_19', 'ga_generation_51_nn_15.keras', 'ga_generation_51_nn_18.keras', '0.48484848484848486', 'None', '0.5151515151515151', '__swap_mutation'
'ga_generation_52_nn_20', 'ga_generation_51_nn_15.keras', 'ga_generation_51_nn_18.keras', '0.48484848484848486', 'None', '0.5151515151515151', '__displacement_mutation'
'ga_generation_53_nn_1', 'ga_generation_52_nn_15.keras', 'ga_generation_52_nn_13.keras', '0.4747474747474747', 'None', '0.5252525252525253', 'None'
'ga_generation_53_nn_2', 'ga_generation_52_nn_15.keras', 'ga_generation_52_nn_13.keras', '0.4747474747474747', 'None', '0.5252525252525253', 'None'
'ga_generation_53_nn_3', 'ga_generation_52_nn_13.keras', 'ga_generation_52_nn_15.keras', '0.4747474747474747', '__one_point_crossover', '0.5252525252525253', 'None'
'ga_generation_53_nn_4', 'ga_generation_52_nn_13.keras', 'ga_generation_52_nn_15.keras', '0.4747474747474747', '__one_point_crossover', '0.5252525252525253', '__partial_shuffle_mutation'
'ga_generation_53_nn_5', 'ga_generation_52_nn_3.keras', 'ga_generation_52_nn_13.keras', '0.4747474747474747', 'None', '0.5252525252525253', 'None'
'ga_generation_53_nn_6', 'ga_generation_52_nn_3.keras', 'ga_generation_52_nn_13.keras', '0.4747474747474747', 'None', '0.5252525252525253', '__swap_mutation'
'ga_generation_53_nn_7', 'ga_generation_52_nn_13.keras', 'ga_generation_52_nn_20.keras', '0.4747474747474747', 'None', '0.5252525252525253', 'None'
'ga_generation_53_nn_8', 'ga_generation_52_nn_13.keras', 'ga_generation_52_nn_20.keras', '0.4747474747474747', 'None', '0.5252525252525253', 'None'
'ga_generation_53_nn_9', 'ga_generation_52_nn_13.keras', 'ga_generation_52_nn_3.keras', '0.4747474747474747', '__average_crossover_and_flat_crossover', '0.5252525252525253', '__displacement_mutation'
'ga_generation_53_nn_10', 'ga_generation_52_nn_13.keras', 'ga_generation_52_nn_3.keras', '0.4747474747474747', '__average_crossover_and_flat_crossover', '0.5252525252525253', 'None'
'ga_generation_53_nn_11', 'ga_generation_52_nn_20.keras', 'ga_generation_52_nn_12.keras', '0.4747474747474747', '__multi_point_crossover', '0.5252525252525253', 'None'
'ga_generation_53_nn_12', 'ga_generation_52_nn_20.keras', 'ga_generation_52_nn_12.keras', '0.4747474747474747', '__multi_point_crossover', '0.5252525252525253', '__displacement_mutation'
'ga_generation_53_nn_13', 'ga_generation_52_nn_7.keras', 'ga_generation_52_nn_20.keras', '0.4747474747474747', 'None', '0.5252525252525253', '__inversion_mutation'
'ga_generation_53_nn_14', 'ga_generation_52_nn_7.keras', 'ga_generation_52_nn_20.keras', '0.4747474747474747', 'None', '0.5252525252525253', 'None'
'ga_generation_53_nn_15', 'ga_generation_52_nn_15.keras', 'ga_generation_52_nn_7.keras', '0.4747474747474747', 'None', '0.5252525252525253', 'None'
'ga_generation_53_nn_16', 'ga_generation_52_nn_15.keras', 'ga_generation_52_nn_7.keras', '0.4747474747474747', 'None', '0.5252525252525253', '__inversion_mutation'
'ga_generation_53_nn_17', 'ga_generation_52_nn_15.keras', 'ga_generation_52_nn_12.keras', '0.4747474747474747', 'None', '0.5252525252525253', 'None'
'ga_generation_53_nn_18', 'ga_generation_52_nn_15.keras', 'ga_generation_52_nn_12.keras', '0.4747474747474747', 'None', '0.5252525252525253', 'None'
'ga_generation_53_nn_19', 'ga_generation_52_nn_7.keras', 'ga_generation_52_nn_15.keras', '0.4747474747474747', 'None', '0.5252525252525253', '__inversion_mutation'
'ga_generation_53_nn_20', 'ga_generation_52_nn_7.keras', 'ga_generation_52_nn_15.keras', '0.4747474747474747', 'None', '0.5252525252525253', '__swap_mutation'
'ga_generation_54_nn_1', 'ga_generation_53_nn_8.keras', 'ga_generation_53_nn_16.keras', '0.46464646464646464', '__one_point_crossover', '0.5353535353535354', 'None'
'ga_generation_54_nn_2', 'ga_generation_53_nn_8.keras', 'ga_generation_53_nn_16.keras', '0.46464646464646464', '__one_point_crossover', '0.5353535353535354', '__partial_shuffle_mutation'
'ga_generation_54_nn_3', 'ga_generation_53_nn_4.keras', 'ga_generation_53_nn_20.keras', '0.46464646464646464', 'None', '0.5353535353535354', '__displacement_inversion_mutation'
'ga_generation_54_nn_4', 'ga_generation_53_nn_4.keras', 'ga_generation_53_nn_20.keras', '0.46464646464646464', 'None', '0.5353535353535354', '__partial_shuffle_mutation'
'ga_generation_54_nn_5', 'ga_generation_53_nn_20.keras', 'ga_generation_53_nn_8.keras', '0.46464646464646464', 'None', '0.5353535353535354', 'None'
'ga_generation_54_nn_6', 'ga_generation_53_nn_20.keras', 'ga_generation_53_nn_8.keras', '0.46464646464646464', 'None', '0.5353535353535354', 'None'
'ga_generation_54_nn_7', 'ga_generation_53_nn_8.keras', 'ga_generation_53_nn_11.keras', '0.46464646464646464', '__multi_point_crossover', '0.5353535353535354', 'None'
'ga_generation_54_nn_8', 'ga_generation_53_nn_8.keras', 'ga_generation_53_nn_11.keras', '0.46464646464646464', '__multi_point_crossover', '0.5353535353535354', '__displacement_inversion_mutation'
'ga_generation_54_nn_9', 'ga_generation_53_nn_20.keras', 'ga_generation_53_nn_8.keras', '0.46464646464646464', 'None', '0.5353535353535354', 'None'
'ga_generation_54_nn_10', 'ga_generation_53_nn_20.keras', 'ga_generation_53_nn_8.keras', '0.46464646464646464', 'None', '0.5353535353535354', 'None'
'ga_generation_54_nn_11', 'ga_generation_53_nn_8.keras', 'ga_generation_53_nn_11.keras', '0.46464646464646464', 'None', '0.5353535353535354', '__inversion_mutation'
'ga_generation_54_nn_12', 'ga_generation_53_nn_8.keras', 'ga_generation_53_nn_11.keras', '0.46464646464646464', 'None', '0.5353535353535354', 'None'
'ga_generation_54_nn_13', 'ga_generation_53_nn_20.keras', 'ga_generation_53_nn_19.keras', '0.46464646464646464', 'None', '0.5353535353535354', 'None'
'ga_generation_54_nn_14', 'ga_generation_53_nn_20.keras', 'ga_generation_53_nn_19.keras', '0.46464646464646464', 'None', '0.5353535353535354', 'None'
'ga_generation_54_nn_15', 'ga_generation_53_nn_16.keras', 'ga_generation_53_nn_19.keras', '0.46464646464646464', '__one_point_crossover', '0.5353535353535354', 'None'
'ga_generation_54_nn_16', 'ga_generation_53_nn_16.keras', 'ga_generation_53_nn_19.keras', '0.46464646464646464', '__one_point_crossover', '0.5353535353535354', 'None'
'ga_generation_54_nn_17', 'ga_generation_53_nn_8.keras', 'ga_generation_53_nn_16.keras', '0.46464646464646464', 'None', '0.5353535353535354', '__partial_shuffle_mutation'
'ga_generation_54_nn_18', 'ga_generation_53_nn_8.keras', 'ga_generation_53_nn_16.keras', '0.46464646464646464', 'None', '0.5353535353535354', 'None'
'ga_generation_54_nn_19', 'ga_generation_53_nn_20.keras', 'ga_generation_53_nn_4.keras', '0.46464646464646464', '__average_crossover_and_flat_crossover', '0.5353535353535354', 'None'
'ga_generation_54_nn_20', 'ga_generation_53_nn_20.keras', 'ga_generation_53_nn_4.keras', '0.46464646464646464', '__average_crossover_and_flat_crossover', '0.5353535353535354', 'None'
'ga_generation_55_nn_1', 'ga_generation_54_nn_11.keras', 'ga_generation_54_nn_5.keras', '0.4545454545454546', 'None', '0.5454545454545454', '__partial_shuffle_mutation'
'ga_generation_55_nn_2', 'ga_generation_54_nn_11.keras', 'ga_generation_54_nn_5.keras', '0.4545454545454546', 'None', '0.5454545454545454', 'None'
'ga_generation_55_nn_3', 'ga_generation_54_nn_3.keras', 'ga_generation_54_nn_10.keras', '0.4545454545454546', '__multivariate_crossover', '0.5454545454545454', 'None'
'ga_generation_55_nn_4', 'ga_generation_54_nn_3.keras', 'ga_generation_54_nn_10.keras', '0.4545454545454546', '__multivariate_crossover', '0.5454545454545454', 'None'
'ga_generation_55_nn_5', 'ga_generation_54_nn_11.keras', 'ga_generation_54_nn_3.keras', '0.4545454545454546', '__average_crossover_and_flat_crossover', '0.5454545454545454', '__displacement_mutation'
'ga_generation_55_nn_6', 'ga_generation_54_nn_11.keras', 'ga_generation_54_nn_3.keras', '0.4545454545454546', '__average_crossover_and_flat_crossover', '0.5454545454545454', 'None'
'ga_generation_55_nn_7', 'ga_generation_54_nn_11.keras', 'ga_generation_54_nn_1.keras', '0.4545454545454546', 'None', '0.5454545454545454', 'None'
'ga_generation_55_nn_8', 'ga_generation_54_nn_11.keras', 'ga_generation_54_nn_1.keras', '0.4545454545454546', 'None', '0.5454545454545454', '__partial_shuffle_mutation'
'ga_generation_55_nn_9', 'ga_generation_54_nn_11.keras', 'ga_generation_54_nn_1.keras', '0.4545454545454546', 'None', '0.5454545454545454', '__partial_shuffle_mutation'
'ga_generation_55_nn_10', 'ga_generation_54_nn_11.keras', 'ga_generation_54_nn_1.keras', '0.4545454545454546', 'None', '0.5454545454545454', '__partial_shuffle_mutation'
'ga_generation_55_nn_11', 'ga_generation_54_nn_4.keras', 'ga_generation_54_nn_10.keras', '0.4545454545454546', '__one_point_crossover', '0.5454545454545454', 'None'
'ga_generation_55_nn_12', 'ga_generation_54_nn_4.keras', 'ga_generation_54_nn_10.keras', '0.4545454545454546', '__one_point_crossover', '0.5454545454545454', '__displacement_mutation'
'ga_generation_55_nn_13', 'ga_generation_54_nn_4.keras', 'ga_generation_54_nn_3.keras', '0.4545454545454546', '__one_point_crossover', '0.5454545454545454', '__displacement_inversion_mutation'
'ga_generation_55_nn_14', 'ga_generation_54_nn_4.keras', 'ga_generation_54_nn_3.keras', '0.4545454545454546', '__one_point_crossover', '0.5454545454545454', 'None'
'ga_generation_55_nn_15', 'ga_generation_54_nn_1.keras', 'ga_generation_54_nn_5.keras', '0.4545454545454546', 'None', '0.5454545454545454', '__swap_mutation'
'ga_generation_55_nn_16', 'ga_generation_54_nn_1.keras', 'ga_generation_54_nn_5.keras', '0.4545454545454546', 'None', '0.5454545454545454', '__inversion_mutation'
'ga_generation_55_nn_17', 'ga_generation_54_nn_10.keras', 'ga_generation_54_nn_5.keras', '0.4545454545454546', 'None', '0.5454545454545454', '__displacement_mutation'
'ga_generation_55_nn_18', 'ga_generation_54_nn_10.keras', 'ga_generation_54_nn_5.keras', '0.4545454545454546', 'None', '0.5454545454545454', 'None'
'ga_generation_55_nn_19', 'ga_generation_54_nn_3.keras', 'ga_generation_54_nn_1.keras', '0.4545454545454546', 'None', '0.5454545454545454', '__inversion_mutation'
'ga_generation_55_nn_20', 'ga_generation_54_nn_3.keras', 'ga_generation_54_nn_1.keras', '0.4545454545454546', 'None', '0.5454545454545454', '__inversion_mutation'
'ga_generation_56_nn_1', 'ga_generation_55_nn_2.keras', 'ga_generation_55_nn_14.keras', '0.4444444444444444', '__multivariate_crossover', '0.5555555555555556', 'None'
'ga_generation_56_nn_2', 'ga_generation_55_nn_2.keras', 'ga_generation_55_nn_14.keras', '0.4444444444444444', '__multivariate_crossover', '0.5555555555555556', '__displacement_inversion_mutation'
'ga_generation_56_nn_3', 'ga_generation_55_nn_3.keras', 'ga_generation_55_nn_15.keras', '0.4444444444444444', '__uniform_crossover', '0.5555555555555556', '__swap_mutation'
'ga_generation_56_nn_4', 'ga_generation_55_nn_3.keras', 'ga_generation_55_nn_15.keras', '0.4444444444444444', '__uniform_crossover', '0.5555555555555556', '__partial_shuffle_mutation'
'ga_generation_56_nn_5', 'ga_generation_55_nn_2.keras', 'ga_generation_55_nn_3.keras', '0.4444444444444444', 'None', '0.5555555555555556', '__swap_mutation'
'ga_generation_56_nn_6', 'ga_generation_55_nn_2.keras', 'ga_generation_55_nn_3.keras', '0.4444444444444444', 'None', '0.5555555555555556', '__inversion_mutation'
'ga_generation_56_nn_7', 'ga_generation_55_nn_19.keras', 'ga_generation_55_nn_15.keras', '0.4444444444444444', 'None', '0.5555555555555556', '__displacement_inversion_mutation'
'ga_generation_56_nn_8', 'ga_generation_55_nn_19.keras', 'ga_generation_55_nn_15.keras', '0.4444444444444444', 'None', '0.5555555555555556', '__displacement_inversion_mutation'
'ga_generation_56_nn_9', 'ga_generation_55_nn_2.keras', 'ga_generation_55_nn_5.keras', '0.4444444444444444', 'None', '0.5555555555555556', 'None'
'ga_generation_56_nn_10', 'ga_generation_55_nn_2.keras', 'ga_generation_55_nn_5.keras', '0.4444444444444444', 'None', '0.5555555555555556', '__displacement_inversion_mutation'
'ga_generation_56_nn_11', 'ga_generation_55_nn_2.keras', 'ga_generation_55_nn_3.keras', '0.4444444444444444', '__average_crossover_and_flat_crossover', '0.5555555555555556', 'None'
'ga_generation_56_nn_12', 'ga_generation_55_nn_2.keras', 'ga_generation_55_nn_3.keras', '0.4444444444444444', '__average_crossover_and_flat_crossover', '0.5555555555555556', '__displacement_inversion_mutation'
'ga_generation_56_nn_13', 'ga_generation_55_nn_5.keras', 'ga_generation_55_nn_2.keras', '0.4444444444444444', 'None', '0.5555555555555556', 'None'
'ga_generation_56_nn_14', 'ga_generation_55_nn_5.keras', 'ga_generation_55_nn_2.keras', '0.4444444444444444', 'None', '0.5555555555555556', '__displacement_inversion_mutation'
'ga_generation_56_nn_15', 'ga_generation_55_nn_5.keras', 'ga_generation_55_nn_2.keras', '0.4444444444444444', '__arithmetic_crossover', '0.5555555555555556', 'None'
'ga_generation_56_nn_16', 'ga_generation_55_nn_5.keras', 'ga_generation_55_nn_2.keras', '0.4444444444444444', '__arithmetic_crossover', '0.5555555555555556', 'None'
'ga_generation_56_nn_17', 'ga_generation_55_nn_19.keras', 'ga_generation_55_nn_14.keras', '0.4444444444444444', 'None', '0.5555555555555556', '__inversion_mutation'
'ga_generation_56_nn_18', 'ga_generation_55_nn_19.keras', 'ga_generation_55_nn_14.keras', '0.4444444444444444', 'None', '0.5555555555555556', '__partial_shuffle_mutation'
'ga_generation_56_nn_19', 'ga_generation_55_nn_3.keras', 'ga_generation_55_nn_15.keras', '0.4444444444444444', 'None', '0.5555555555555556', '__swap_mutation'
'ga_generation_56_nn_20', 'ga_generation_55_nn_3.keras', 'ga_generation_55_nn_15.keras', '0.4444444444444444', 'None', '0.5555555555555556', 'None'
'ga_generation_57_nn_1', 'ga_generation_56_nn_17.keras', 'ga_generation_56_nn_2.keras', '0.43434343434343436', 'None', '0.5656565656565656', '__inversion_mutation'
'ga_generation_57_nn_2', 'ga_generation_56_nn_17.keras', 'ga_generation_56_nn_2.keras', '0.43434343434343436', 'None', '0.5656565656565656', 'None'
'ga_generation_57_nn_3', 'ga_generation_56_nn_17.keras', 'ga_generation_56_nn_12.keras', '0.43434343434343436', '__multivariate_crossover', '0.5656565656565656', '__swap_mutation'
'ga_generation_57_nn_4', 'ga_generation_56_nn_17.keras', 'ga_generation_56_nn_12.keras', '0.43434343434343436', '__multivariate_crossover', '0.5656565656565656', '__displacement_inversion_mutation'
'ga_generation_57_nn_5', 'ga_generation_56_nn_6.keras', 'ga_generation_56_nn_2.keras', '0.43434343434343436', 'None', '0.5656565656565656', 'None'
'ga_generation_57_nn_6', 'ga_generation_56_nn_6.keras', 'ga_generation_56_nn_2.keras', '0.43434343434343436', 'None', '0.5656565656565656', '__displacement_mutation'
'ga_generation_57_nn_7', 'ga_generation_56_nn_17.keras', 'ga_generation_56_nn_15.keras', '0.43434343434343436', 'None', '0.5656565656565656', 'None'
'ga_generation_57_nn_8', 'ga_generation_56_nn_17.keras', 'ga_generation_56_nn_15.keras', '0.43434343434343436', 'None', '0.5656565656565656', '__swap_mutation'
'ga_generation_57_nn_9', 'ga_generation_56_nn_15.keras', 'ga_generation_56_nn_12.keras', '0.43434343434343436', 'None', '0.5656565656565656', 'None'
'ga_generation_57_nn_10', 'ga_generation_56_nn_15.keras', 'ga_generation_56_nn_12.keras', '0.43434343434343436', 'None', '0.5656565656565656', 'None'
'ga_generation_57_nn_11', 'ga_generation_56_nn_15.keras', 'ga_generation_56_nn_12.keras', '0.43434343434343436', '__one_point_crossover', '0.5656565656565656', '__displacement_mutation'
'ga_generation_57_nn_12', 'ga_generation_56_nn_15.keras', 'ga_generation_56_nn_12.keras', '0.43434343434343436', '__one_point_crossover', '0.5656565656565656', '__inversion_mutation'
'ga_generation_57_nn_13', 'ga_generation_56_nn_4.keras', 'ga_generation_56_nn_6.keras', '0.43434343434343436', '__multivariate_crossover', '0.5656565656565656', '__swap_mutation'
'ga_generation_57_nn_14', 'ga_generation_56_nn_4.keras', 'ga_generation_56_nn_6.keras', '0.43434343434343436', '__multivariate_crossover', '0.5656565656565656', '__inversion_mutation'
'ga_generation_57_nn_15', 'ga_generation_56_nn_2.keras', 'ga_generation_56_nn_12.keras', '0.43434343434343436', 'None', '0.5656565656565656', '__displacement_inversion_mutation'
'ga_generation_57_nn_16', 'ga_generation_56_nn_2.keras', 'ga_generation_56_nn_12.keras', '0.43434343434343436', 'None', '0.5656565656565656', '__displacement_mutation'
'ga_generation_57_nn_17', 'ga_generation_56_nn_4.keras', 'ga_generation_56_nn_12.keras', '0.43434343434343436', '__multivariate_crossover', '0.5656565656565656', '__partial_shuffle_mutation'
'ga_generation_57_nn_18', 'ga_generation_56_nn_4.keras', 'ga_generation_56_nn_12.keras', '0.43434343434343436', '__multivariate_crossover', '0.5656565656565656', '__swap_mutation'
'ga_generation_57_nn_19', 'ga_generation_56_nn_4.keras', 'ga_generation_56_nn_12.keras', '0.43434343434343436', 'None', '0.5656565656565656', '__displacement_inversion_mutation'
'ga_generation_57_nn_20', 'ga_generation_56_nn_4.keras', 'ga_generation_56_nn_12.keras', '0.43434343434343436', 'None', '0.5656565656565656', '__swap_mutation'
'ga_generation_58_nn_1', 'ga_generation_57_nn_2.keras', 'ga_generation_57_nn_5.keras', '0.4242424242424242', 'None', '0.5757575757575758', '__swap_mutation'
'ga_generation_58_nn_2', 'ga_generation_57_nn_2.keras', 'ga_generation_57_nn_5.keras', '0.4242424242424242', 'None', '0.5757575757575758', '__displacement_mutation'
'ga_generation_58_nn_3', 'ga_generation_57_nn_19.keras', 'ga_generation_57_nn_9.keras', '0.4242424242424242', 'None', '0.5757575757575758', 'None'
'ga_generation_58_nn_4', 'ga_generation_57_nn_19.keras', 'ga_generation_57_nn_9.keras', '0.4242424242424242', 'None', '0.5757575757575758', 'None'
'ga_generation_58_nn_5', 'ga_generation_57_nn_18.keras', 'ga_generation_57_nn_10.keras', '0.4242424242424242', 'None', '0.5757575757575758', '__swap_mutation'
'ga_generation_58_nn_6', 'ga_generation_57_nn_18.keras', 'ga_generation_57_nn_10.keras', '0.4242424242424242', 'None', '0.5757575757575758', 'None'
'ga_generation_58_nn_7', 'ga_generation_57_nn_9.keras', 'ga_generation_57_nn_2.keras', '0.4242424242424242', 'None', '0.5757575757575758', 'None'
'ga_generation_58_nn_8', 'ga_generation_57_nn_9.keras', 'ga_generation_57_nn_2.keras', '0.4242424242424242', 'None', '0.5757575757575758', 'None'
'ga_generation_58_nn_9', 'ga_generation_57_nn_18.keras', 'ga_generation_57_nn_19.keras', '0.4242424242424242', 'None', '0.5757575757575758', 'None'
'ga_generation_58_nn_10', 'ga_generation_57_nn_18.keras', 'ga_generation_57_nn_19.keras', '0.4242424242424242', 'None', '0.5757575757575758', '__swap_mutation'
'ga_generation_58_nn_11', 'ga_generation_57_nn_10.keras', 'ga_generation_57_nn_19.keras', '0.4242424242424242', '__arithmetic_crossover', '0.5757575757575758', 'None'
'ga_generation_58_nn_12', 'ga_generation_57_nn_10.keras', 'ga_generation_57_nn_19.keras', '0.4242424242424242', '__arithmetic_crossover', '0.5757575757575758', 'None'
'ga_generation_58_nn_13', 'ga_generation_57_nn_2.keras', 'ga_generation_57_nn_10.keras', '0.4242424242424242', '__multivariate_crossover', '0.5757575757575758', 'None'
'ga_generation_58_nn_14', 'ga_generation_57_nn_2.keras', 'ga_generation_57_nn_10.keras', '0.4242424242424242', '__multivariate_crossover', '0.5757575757575758', '__displacement_inversion_mutation'
