Model name,Parent model 1,Parent model 2,Crossover ratio,Crossover function,Mutation ratio,Mutation function
'ga_generation_33_nn_10', 'ga_generation_32_nn_15.keras', 'ga_generation_32_nn_7.keras', '0.6767676767676767', 'None', '0.32323232323232326', 'None'
'ga_generation_33_nn_11', 'ga_generation_31_nn_15.keras', 'ga_generation_32_nn_12.keras', '0.6767676767676767', 'None', '0.32323232323232326', '__random_resetting_mutation'
'ga_generation_33_nn_12', 'ga_generation_31_nn_15.keras', 'ga_generation_32_nn_12.keras', '0.6767676767676767', 'None', '0.32323232323232326', 'None'
'ga_generation_33_nn_13', 'ga_generation_32_nn_15.keras', 'ga_generation_30_nn_14.keras', '0.6767676767676767', '__multi_point_crossover', '0.32323232323232326', 'None'
'ga_generation_33_nn_14', 'ga_generation_32_nn_15.keras', 'ga_generation_30_nn_14.keras', '0.6767676767676767', '__multi_point_crossover', '0.32323232323232326', '__displacement_mutation'
'ga_generation_33_nn_15', 'ga_generation_32_nn_7.keras', 'ga_generation_31_nn_15.keras', '0.6767676767676767', '__linear_recombination_crossover', '0.32323232323232326', 'None'
'ga_generation_33_nn_16', 'ga_generation_32_nn_7.keras', 'ga_generation_31_nn_15.keras', '0.6767676767676767', '__linear_recombination_crossover', '0.32323232323232326', '__inversion_mutation'
'ga_generation_34_nn_7', 'ga_generation_33_nn_10.keras', 'ga_generation_33_nn_13.keras', '0.6666666666666667', 'None', '0.3333333333333333', 'None'
'ga_generation_34_nn_8', 'ga_generation_33_nn_10.keras', 'ga_generation_33_nn_13.keras', '0.6666666666666667', 'None', '0.3333333333333333', '__random_resetting_mutation'
'ga_generation_34_nn_9', 'ga_generation_33_nn_10.keras', 'ga_generation_30_nn_14.keras', '0.6666666666666667', 'None', '0.3333333333333333', 'None'
'ga_generation_34_nn_10', 'ga_generation_33_nn_10.keras', 'ga_generation_30_nn_14.keras', '0.6666666666666667', 'None', '0.3333333333333333', '__swap_mutation'
'ga_generation_34_nn_11', 'ga_generation_33_nn_14.keras', 'ga_generation_33_nn_10.keras', '0.6666666666666667', '__linear_recombination_crossover', '0.3333333333333333', '__inversion_mutation'
'ga_generation_34_nn_12', 'ga_generation_33_nn_14.keras', 'ga_generation_33_nn_10.keras', '0.6666666666666667', '__linear_recombination_crossover', '0.3333333333333333', 'None'
'ga_generation_34_nn_13', 'ga_generation_33_nn_13.keras', 'ga_generation_33_nn_11.keras', '0.6666666666666667', '__one_point_crossover', '0.3333333333333333', 'None'
'ga_generation_34_nn_14', 'ga_generation_33_nn_13.keras', 'ga_generation_33_nn_11.keras', '0.6666666666666667', '__one_point_crossover', '0.3333333333333333', 'None'
'ga_generation_34_nn_15', 'ga_generation_33_nn_14.keras', 'ga_generation_32_nn_15.keras', '0.6666666666666667', '__average_crossover_and_flat_crossover', '0.3333333333333333', 'None'
'ga_generation_34_nn_16', 'ga_generation_33_nn_14.keras', 'ga_generation_32_nn_15.keras', '0.6666666666666667', '__average_crossover_and_flat_crossover', '0.3333333333333333', 'None'
'ga_generation_35_nn_7', 'ga_generation_34_nn_13.keras', 'ga_generation_34_nn_14.keras', '0.6565656565656566', '__linear_recombination_crossover', '0.3434343434343434', '__displacement_inversion_mutation'
'ga_generation_35_nn_8', 'ga_generation_34_nn_13.keras', 'ga_generation_34_nn_14.keras', '0.6565656565656566', '__linear_recombination_crossover', '0.3434343434343434', 'None'
'ga_generation_35_nn_9', 'ga_generation_34_nn_12.keras', 'ga_generation_34_nn_9.keras', '0.6565656565656566', '__multivariate_crossover', '0.3434343434343434', 'None'
'ga_generation_35_nn_10', 'ga_generation_34_nn_12.keras', 'ga_generation_34_nn_9.keras', '0.6565656565656566', '__multivariate_crossover', '0.3434343434343434', 'None'
'ga_generation_35_nn_11', 'ga_generation_34_nn_12.keras', 'ga_generation_34_nn_13.keras', '0.6565656565656566', '__uniform_crossover', '0.3434343434343434', '__displacement_mutation'
'ga_generation_35_nn_12', 'ga_generation_34_nn_12.keras', 'ga_generation_34_nn_13.keras', '0.6565656565656566', '__uniform_crossover', '0.3434343434343434', '__swap_mutation'
'ga_generation_35_nn_13', 'ga_generation_34_nn_10.keras', 'ga_generation_34_nn_9.keras', '0.6565656565656566', '__arithmetic_crossover', '0.3434343434343434', '__displacement_mutation'
'ga_generation_35_nn_14', 'ga_generation_34_nn_10.keras', 'ga_generation_34_nn_9.keras', '0.6565656565656566', '__arithmetic_crossover', '0.3434343434343434', '__inversion_mutation'
'ga_generation_35_nn_15', 'ga_generation_34_nn_9.keras', 'ga_generation_34_nn_10.keras', '0.6565656565656566', '__arithmetic_crossover', '0.3434343434343434', '__inversion_mutation'
'ga_generation_35_nn_16', 'ga_generation_34_nn_9.keras', 'ga_generation_34_nn_10.keras', '0.6565656565656566', '__arithmetic_crossover', '0.3434343434343434', 'None'
'ga_generation_36_nn_7', 'ga_generation_35_nn_7.keras', 'ga_generation_35_nn_14.keras', '0.6464646464646464', 'None', '0.35353535353535354', 'None'
'ga_generation_36_nn_8', 'ga_generation_35_nn_7.keras', 'ga_generation_35_nn_14.keras', '0.6464646464646464', 'None', '0.35353535353535354', '__swap_mutation'
'ga_generation_36_nn_9', 'ga_generation_35_nn_13.keras', 'ga_generation_35_nn_7.keras', '0.6464646464646464', 'None', '0.35353535353535354', 'None'
'ga_generation_36_nn_10', 'ga_generation_35_nn_13.keras', 'ga_generation_35_nn_7.keras', '0.6464646464646464', 'None', '0.35353535353535354', '__displacement_mutation'
'ga_generation_36_nn_11', 'ga_generation_35_nn_11.keras', 'ga_generation_35_nn_13.keras', '0.6464646464646464', '__multi_point_crossover', '0.35353535353535354', '__swap_mutation'
'ga_generation_36_nn_12', 'ga_generation_35_nn_11.keras', 'ga_generation_35_nn_13.keras', '0.6464646464646464', '__multi_point_crossover', '0.35353535353535354', 'None'
'ga_generation_36_nn_13', 'ga_generation_34_nn_9.keras', 'ga_generation_35_nn_14.keras', '0.6464646464646464', 'None', '0.35353535353535354', 'None'
'ga_generation_36_nn_14', 'ga_generation_34_nn_9.keras', 'ga_generation_35_nn_14.keras', '0.6464646464646464', 'None', '0.35353535353535354', 'None'
'ga_generation_36_nn_15', 'ga_generation_35_nn_7.keras', 'ga_generation_35_nn_14.keras', '0.6464646464646464', 'None', '0.35353535353535354', '__displacement_inversion_mutation'
'ga_generation_36_nn_16', 'ga_generation_35_nn_7.keras', 'ga_generation_35_nn_14.keras', '0.6464646464646464', 'None', '0.35353535353535354', '__partial_shuffle_mutation'
'ga_generation_37_nn_7', 'ga_generation_36_nn_8.keras', 'ga_generation_36_nn_11.keras', '0.6363636363636364', '__multi_point_crossover', '0.36363636363636365', 'None'
'ga_generation_37_nn_8', 'ga_generation_36_nn_8.keras', 'ga_generation_36_nn_11.keras', '0.6363636363636364', '__multi_point_crossover', '0.36363636363636365', 'None'
'ga_generation_37_nn_9', 'ga_generation_36_nn_11.keras', 'ga_generation_36_nn_16.keras', '0.6363636363636364', 'None', '0.36363636363636365', '__displacement_inversion_mutation'
'ga_generation_37_nn_10', 'ga_generation_36_nn_11.keras', 'ga_generation_36_nn_16.keras', '0.6363636363636364', 'None', '0.36363636363636365', 'None'
'ga_generation_37_nn_11', 'ga_generation_36_nn_16.keras', 'ga_generation_34_nn_9.keras', '0.6363636363636364', '__multi_point_crossover', '0.36363636363636365', '__inversion_mutation'
'ga_generation_37_nn_12', 'ga_generation_36_nn_16.keras', 'ga_generation_34_nn_9.keras', '0.6363636363636364', '__multi_point_crossover', '0.36363636363636365', 'None'
'ga_generation_37_nn_13', 'ga_generation_36_nn_11.keras', 'ga_generation_36_nn_16.keras', '0.6363636363636364', '__multi_point_crossover', '0.36363636363636365', '__random_resetting_mutation'
'ga_generation_37_nn_14', 'ga_generation_36_nn_11.keras', 'ga_generation_36_nn_16.keras', '0.6363636363636364', '__multi_point_crossover', '0.36363636363636365', 'None'
'ga_generation_37_nn_15', 'ga_generation_36_nn_8.keras', 'ga_generation_36_nn_10.keras', '0.6363636363636364', '__average_crossover_and_flat_crossover', '0.36363636363636365', 'None'
'ga_generation_37_nn_16', 'ga_generation_36_nn_8.keras', 'ga_generation_36_nn_10.keras', '0.6363636363636364', '__average_crossover_and_flat_crossover', '0.36363636363636365', 'None'
'ga_generation_38_nn_7', 'ga_generation_37_nn_13.keras', 'ga_generation_37_nn_12.keras', '0.6262626262626263', 'None', '0.37373737373737376', '__displacement_mutation'
'ga_generation_38_nn_8', 'ga_generation_37_nn_13.keras', 'ga_generation_37_nn_12.keras', '0.6262626262626263', 'None', '0.37373737373737376', 'None'
'ga_generation_38_nn_9', 'ga_generation_37_nn_13.keras', 'ga_generation_36_nn_11.keras', '0.6262626262626263', 'None', '0.37373737373737376', 'None'
'ga_generation_38_nn_10', 'ga_generation_37_nn_13.keras', 'ga_generation_36_nn_11.keras', '0.6262626262626263', 'None', '0.37373737373737376', '__displacement_inversion_mutation'
'ga_generation_38_nn_11', 'ga_generation_36_nn_11.keras', 'ga_generation_37_nn_12.keras', '0.6262626262626263', '__multivariate_crossover', '0.37373737373737376', 'None'
'ga_generation_38_nn_12', 'ga_generation_36_nn_11.keras', 'ga_generation_37_nn_12.keras', '0.6262626262626263', '__multivariate_crossover', '0.37373737373737376', 'None'
'ga_generation_38_nn_13', 'ga_generation_37_nn_13.keras', 'ga_generation_34_nn_12.keras', '0.6262626262626263', '__arithmetic_crossover', '0.37373737373737376', 'None'
'ga_generation_38_nn_14', 'ga_generation_37_nn_13.keras', 'ga_generation_34_nn_12.keras', '0.6262626262626263', '__arithmetic_crossover', '0.37373737373737376', 'None'
'ga_generation_38_nn_15', 'ga_generation_36_nn_11.keras', 'ga_generation_37_nn_13.keras', '0.6262626262626263', 'None', '0.37373737373737376', 'None'
'ga_generation_38_nn_16', 'ga_generation_36_nn_11.keras', 'ga_generation_37_nn_13.keras', '0.6262626262626263', 'None', '0.37373737373737376', '__swap_mutation'
'ga_generation_39_nn_7', 'ga_generation_38_nn_13.keras', 'ga_generation_38_nn_14.keras', '0.6161616161616161', 'None', '0.3838383838383838', 'None'
'ga_generation_39_nn_8', 'ga_generation_38_nn_13.keras', 'ga_generation_38_nn_14.keras', '0.6161616161616161', 'None', '0.3838383838383838', 'None'
'ga_generation_39_nn_9', 'ga_generation_38_nn_11.keras', 'ga_generation_38_nn_14.keras', '0.6161616161616161', 'None', '0.3838383838383838', '__swap_mutation'
'ga_generation_39_nn_10', 'ga_generation_38_nn_11.keras', 'ga_generation_38_nn_14.keras', '0.6161616161616161', 'None', '0.3838383838383838', '__displacement_mutation'
'ga_generation_39_nn_11', 'ga_generation_38_nn_8.keras', 'ga_generation_37_nn_12.keras', '0.6161616161616161', '__one_point_crossover', '0.3838383838383838', '__swap_mutation'
'ga_generation_39_nn_12', 'ga_generation_38_nn_8.keras', 'ga_generation_37_nn_12.keras', '0.6161616161616161', '__one_point_crossover', '0.3838383838383838', 'None'
'ga_generation_39_nn_13', 'ga_generation_38_nn_8.keras', 'ga_generation_38_nn_11.keras', '0.6161616161616161', 'None', '0.3838383838383838', '__partial_shuffle_mutation'
'ga_generation_39_nn_14', 'ga_generation_38_nn_8.keras', 'ga_generation_38_nn_11.keras', '0.6161616161616161', 'None', '0.3838383838383838', 'None'
'ga_generation_39_nn_15', 'ga_generation_37_nn_12.keras', 'ga_generation_38_nn_12.keras', '0.6161616161616161', '__multi_point_crossover', '0.3838383838383838', 'None'
'ga_generation_39_nn_16', 'ga_generation_37_nn_12.keras', 'ga_generation_38_nn_12.keras', '0.6161616161616161', '__multi_point_crossover', '0.3838383838383838', 'None'
'ga_generation_40_nn_7', 'ga_generation_38_nn_12.keras', 'ga_generation_38_nn_11.keras', '0.6060606060606061', '__multivariate_crossover', '0.3939393939393939', '__partial_shuffle_mutation'
'ga_generation_40_nn_8', 'ga_generation_38_nn_12.keras', 'ga_generation_38_nn_11.keras', '0.6060606060606061', '__multivariate_crossover', '0.3939393939393939', '__swap_mutation'
'ga_generation_40_nn_9', 'ga_generation_39_nn_14.keras', 'ga_generation_37_nn_12.keras', '0.6060606060606061', '__uniform_crossover', '0.3939393939393939', '__swap_mutation'
'ga_generation_40_nn_10', 'ga_generation_39_nn_14.keras', 'ga_generation_37_nn_12.keras', '0.6060606060606061', '__uniform_crossover', '0.3939393939393939', 'None'
'ga_generation_40_nn_11', 'ga_generation_39_nn_11.keras', 'ga_generation_39_nn_12.keras', '0.6060606060606061', '__average_crossover_and_flat_crossover', '0.3939393939393939', 'None'
'ga_generation_40_nn_12', 'ga_generation_39_nn_11.keras', 'ga_generation_39_nn_12.keras', '0.6060606060606061', '__average_crossover_and_flat_crossover', '0.3939393939393939', '__displacement_inversion_mutation'
'ga_generation_40_nn_13', 'ga_generation_39_nn_11.keras', 'ga_generation_37_nn_12.keras', '0.6060606060606061', '__multi_point_crossover', '0.3939393939393939', '__displacement_inversion_mutation'
'ga_generation_40_nn_14', 'ga_generation_39_nn_11.keras', 'ga_generation_37_nn_12.keras', '0.6060606060606061', '__multi_point_crossover', '0.3939393939393939', 'None'
'ga_generation_40_nn_15', 'ga_generation_39_nn_11.keras', 'ga_generation_37_nn_12.keras', '0.6060606060606061', '__linear_recombination_crossover', '0.3939393939393939', 'None'
'ga_generation_40_nn_16', 'ga_generation_39_nn_11.keras', 'ga_generation_37_nn_12.keras', '0.6060606060606061', '__linear_recombination_crossover', '0.3939393939393939', '__displacement_mutation'
'ga_generation_41_nn_7', 'ga_generation_39_nn_12.keras', 'ga_generation_37_nn_12.keras', '0.595959595959596', '__multivariate_crossover', '0.40404040404040403', 'None'
'ga_generation_41_nn_8', 'ga_generation_39_nn_12.keras', 'ga_generation_37_nn_12.keras', '0.595959595959596', '__multivariate_crossover', '0.40404040404040403', '__random_resetting_mutation'
'ga_generation_41_nn_9', 'ga_generation_40_nn_11.keras', 'ga_generation_40_nn_8.keras', '0.595959595959596', 'None', '0.40404040404040403', '__inversion_mutation'
'ga_generation_41_nn_10', 'ga_generation_40_nn_11.keras', 'ga_generation_40_nn_8.keras', '0.595959595959596', 'None', '0.40404040404040403', 'None'
'ga_generation_41_nn_11', 'ga_generation_39_nn_12.keras', 'ga_generation_40_nn_11.keras', '0.595959595959596', '__uniform_crossover', '0.40404040404040403', '__partial_shuffle_mutation'
'ga_generation_41_nn_12', 'ga_generation_39_nn_12.keras', 'ga_generation_40_nn_11.keras', '0.595959595959596', '__uniform_crossover', '0.40404040404040403', 'None'
'ga_generation_41_nn_13', 'ga_generation_37_nn_12.keras', 'ga_generation_40_nn_11.keras', '0.595959595959596', 'None', '0.40404040404040403', '__displacement_mutation'
'ga_generation_41_nn_14', 'ga_generation_37_nn_12.keras', 'ga_generation_40_nn_11.keras', '0.595959595959596', 'None', '0.40404040404040403', 'None'
'ga_generation_41_nn_15', 'ga_generation_40_nn_8.keras', 'ga_generation_39_nn_12.keras', '0.595959595959596', 'None', '0.40404040404040403', '__displacement_inversion_mutation'
'ga_generation_41_nn_16', 'ga_generation_40_nn_8.keras', 'ga_generation_39_nn_12.keras', '0.595959595959596', 'None', '0.40404040404040403', '__partial_shuffle_mutation'
'ga_generation_42_nn_7', 'ga_generation_40_nn_15.keras', 'ga_generation_41_nn_13.keras', '0.5858585858585859', '__multivariate_crossover', '0.41414141414141414', '__displacement_inversion_mutation'
'ga_generation_42_nn_8', 'ga_generation_40_nn_15.keras', 'ga_generation_41_nn_13.keras', '0.5858585858585859', '__multivariate_crossover', '0.41414141414141414', 'None'
'ga_generation_42_nn_9', 'ga_generation_41_nn_11.keras', 'ga_generation_41_nn_16.keras', '0.5858585858585859', '__multi_point_crossover', '0.41414141414141414', 'None'
'ga_generation_42_nn_10', 'ga_generation_41_nn_11.keras', 'ga_generation_41_nn_16.keras', '0.5858585858585859', '__multi_point_crossover', '0.41414141414141414', 'None'
'ga_generation_42_nn_11', 'ga_generation_40_nn_15.keras', 'ga_generation_41_nn_16.keras', '0.5858585858585859', '__arithmetic_crossover', '0.41414141414141414', 'None'
'ga_generation_42_nn_12', 'ga_generation_40_nn_15.keras', 'ga_generation_41_nn_16.keras', '0.5858585858585859', '__arithmetic_crossover', '0.41414141414141414', 'None'
'ga_generation_42_nn_13', 'ga_generation_41_nn_12.keras', 'ga_generation_41_nn_13.keras', '0.5858585858585859', '__uniform_crossover', '0.41414141414141414', 'None'
'ga_generation_42_nn_14', 'ga_generation_41_nn_12.keras', 'ga_generation_41_nn_13.keras', '0.5858585858585859', '__uniform_crossover', '0.41414141414141414', '__inversion_mutation'
'ga_generation_42_nn_15', 'ga_generation_40_nn_15.keras', 'ga_generation_37_nn_12.keras', '0.5858585858585859', 'None', '0.41414141414141414', '__displacement_inversion_mutation'
'ga_generation_42_nn_16', 'ga_generation_40_nn_15.keras', 'ga_generation_37_nn_12.keras', '0.5858585858585859', 'None', '0.41414141414141414', '__swap_mutation'
'ga_generation_43_nn_7', 'ga_generation_42_nn_9.keras', 'ga_generation_41_nn_16.keras', '0.5757575757575757', '__uniform_crossover', '0.42424242424242425', 'None'
'ga_generation_43_nn_8', 'ga_generation_42_nn_9.keras', 'ga_generation_41_nn_16.keras', '0.5757575757575757', '__uniform_crossover', '0.42424242424242425', '__random_resetting_mutation'
'ga_generation_43_nn_9', 'ga_generation_41_nn_12.keras', 'ga_generation_42_nn_9.keras', '0.5757575757575757', '__average_crossover_and_flat_crossover', '0.42424242424242425', 'None'
'ga_generation_43_nn_10', 'ga_generation_41_nn_12.keras', 'ga_generation_42_nn_9.keras', '0.5757575757575757', '__average_crossover_and_flat_crossover', '0.42424242424242425', '__swap_mutation'
'ga_generation_43_nn_11', 'ga_generation_41_nn_12.keras', 'ga_generation_37_nn_12.keras', '0.5757575757575757', '__one_point_crossover', '0.42424242424242425', 'None'
'ga_generation_43_nn_12', 'ga_generation_41_nn_12.keras', 'ga_generation_37_nn_12.keras', '0.5757575757575757', '__one_point_crossover', '0.42424242424242425', 'None'
'ga_generation_43_nn_13', 'ga_generation_42_nn_7.keras', 'ga_generation_42_nn_9.keras', '0.5757575757575757', 'None', '0.42424242424242425', 'None'
'ga_generation_43_nn_14', 'ga_generation_42_nn_7.keras', 'ga_generation_42_nn_9.keras', '0.5757575757575757', 'None', '0.42424242424242425', 'None'
'ga_generation_43_nn_15', 'ga_generation_41_nn_12.keras', 'ga_generation_42_nn_9.keras', '0.5757575757575757', 'None', '0.42424242424242425', '__displacement_inversion_mutation'
'ga_generation_43_nn_16', 'ga_generation_41_nn_12.keras', 'ga_generation_42_nn_9.keras', '0.5757575757575757', 'None', '0.42424242424242425', 'None'
'ga_generation_44_nn_7', 'ga_generation_42_nn_9.keras', 'ga_generation_43_nn_13.keras', '0.5656565656565656', '__linear_recombination_crossover', '0.43434343434343436', 'None'
'ga_generation_44_nn_8', 'ga_generation_42_nn_9.keras', 'ga_generation_43_nn_13.keras', '0.5656565656565656', '__linear_recombination_crossover', '0.43434343434343436', 'None'
'ga_generation_44_nn_9', 'ga_generation_42_nn_9.keras', 'ga_generation_42_nn_7.keras', '0.5656565656565656', '__uniform_crossover', '0.43434343434343436', '__partial_shuffle_mutation'
'ga_generation_44_nn_10', 'ga_generation_42_nn_9.keras', 'ga_generation_42_nn_7.keras', '0.5656565656565656', '__uniform_crossover', '0.43434343434343436', 'None'
'ga_generation_44_nn_11', 'ga_generation_43_nn_8.keras', 'ga_generation_42_nn_9.keras', '0.5656565656565656', '__multi_point_crossover', '0.43434343434343436', 'None'
'ga_generation_44_nn_12', 'ga_generation_43_nn_8.keras', 'ga_generation_42_nn_9.keras', '0.5656565656565656', '__multi_point_crossover', '0.43434343434343436', 'None'
'ga_generation_44_nn_13', 'ga_generation_37_nn_12.keras', 'ga_generation_42_nn_9.keras', '0.5656565656565656', 'None', '0.43434343434343436', 'None'
'ga_generation_44_nn_14', 'ga_generation_37_nn_12.keras', 'ga_generation_42_nn_9.keras', '0.5656565656565656', 'None', '0.43434343434343436', 'None'
'ga_generation_44_nn_15', 'ga_generation_37_nn_12.keras', 'ga_generation_43_nn_13.keras', '0.5656565656565656', 'None', '0.43434343434343436', '__random_resetting_mutation'
'ga_generation_44_nn_16', 'ga_generation_37_nn_12.keras', 'ga_generation_43_nn_13.keras', '0.5656565656565656', 'None', '0.43434343434343436', '__random_resetting_mutation'
'ga_generation_45_nn_7', 'ga_generation_44_nn_11.keras', 'ga_generation_37_nn_12.keras', '0.5555555555555556', '__arithmetic_crossover', '0.4444444444444444', 'None'
'ga_generation_45_nn_8', 'ga_generation_44_nn_11.keras', 'ga_generation_37_nn_12.keras', '0.5555555555555556', '__arithmetic_crossover', '0.4444444444444444', '__displacement_inversion_mutation'
'ga_generation_45_nn_9', 'ga_generation_44_nn_14.keras', 'ga_generation_44_nn_10.keras', '0.5555555555555556', '__multi_point_crossover', '0.4444444444444444', '__swap_mutation'
'ga_generation_45_nn_10', 'ga_generation_44_nn_14.keras', 'ga_generation_44_nn_10.keras', '0.5555555555555556', '__multi_point_crossover', '0.4444444444444444', '__displacement_mutation'
'ga_generation_45_nn_11', 'ga_generation_37_nn_12.keras', 'ga_generation_44_nn_10.keras', '0.5555555555555556', 'None', '0.4444444444444444', 'None'
'ga_generation_45_nn_12', 'ga_generation_37_nn_12.keras', 'ga_generation_44_nn_10.keras', '0.5555555555555556', 'None', '0.4444444444444444', 'None'
'ga_generation_45_nn_13', 'ga_generation_37_nn_12.keras', 'ga_generation_44_nn_10.keras', '0.5555555555555556', '__multivariate_crossover', '0.4444444444444444', 'None'
'ga_generation_45_nn_14', 'ga_generation_37_nn_12.keras', 'ga_generation_44_nn_10.keras', '0.5555555555555556', '__multivariate_crossover', '0.4444444444444444', '__inversion_mutation'
'ga_generation_45_nn_15', 'ga_generation_42_nn_9.keras', 'ga_generation_43_nn_8.keras', '0.5555555555555556', 'None', '0.4444444444444444', '__partial_shuffle_mutation'
'ga_generation_45_nn_16', 'ga_generation_42_nn_9.keras', 'ga_generation_43_nn_8.keras', '0.5555555555555556', 'None', '0.4444444444444444', 'None'
'ga_generation_46_nn_7', 'ga_generation_45_nn_14.keras', 'ga_generation_45_nn_8.keras', '0.5454545454545454', 'None', '0.45454545454545453', '__random_resetting_mutation'
'ga_generation_46_nn_8', 'ga_generation_45_nn_14.keras', 'ga_generation_45_nn_8.keras', '0.5454545454545454', 'None', '0.45454545454545453', '__displacement_inversion_mutation'
'ga_generation_46_nn_9', 'ga_generation_45_nn_8.keras', 'ga_generation_45_nn_7.keras', '0.5454545454545454', '__arithmetic_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_10', 'ga_generation_45_nn_8.keras', 'ga_generation_45_nn_7.keras', '0.5454545454545454', '__arithmetic_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_11', 'ga_generation_45_nn_13.keras', 'ga_generation_45_nn_8.keras', '0.5454545454545454', '__arithmetic_crossover', '0.45454545454545453', '__swap_mutation'
'ga_generation_46_nn_12', 'ga_generation_45_nn_13.keras', 'ga_generation_45_nn_8.keras', '0.5454545454545454', '__arithmetic_crossover', '0.45454545454545453', '__displacement_mutation'
'ga_generation_46_nn_13', 'ga_generation_45_nn_8.keras', 'ga_generation_45_nn_13.keras', '0.5454545454545454', 'None', '0.45454545454545453', 'None'
'ga_generation_46_nn_14', 'ga_generation_45_nn_8.keras', 'ga_generation_45_nn_13.keras', '0.5454545454545454', 'None', '0.45454545454545453', 'None'
'ga_generation_46_nn_15', 'ga_generation_45_nn_11.keras', 'ga_generation_45_nn_7.keras', '0.5454545454545454', '__arithmetic_crossover', '0.45454545454545453', 'None'
'ga_generation_46_nn_16', 'ga_generation_45_nn_11.keras', 'ga_generation_45_nn_7.keras', '0.5454545454545454', '__arithmetic_crossover', '0.45454545454545453', '__displacement_mutation'
'ga_generation_47_nn_7', 'ga_generation_45_nn_7.keras', 'ga_generation_46_nn_9.keras', '0.5353535353535354', '__multi_point_crossover', '0.46464646464646464', '__swap_mutation'
'ga_generation_47_nn_8', 'ga_generation_45_nn_7.keras', 'ga_generation_46_nn_9.keras', '0.5353535353535354', '__multi_point_crossover', '0.46464646464646464', '__displacement_inversion_mutation'
'ga_generation_47_nn_9', 'ga_generation_45_nn_8.keras', 'ga_generation_45_nn_13.keras', '0.5353535353535354', 'None', '0.46464646464646464', 'None'
'ga_generation_47_nn_10', 'ga_generation_45_nn_8.keras', 'ga_generation_45_nn_13.keras', '0.5353535353535354', 'None', '0.46464646464646464', 'None'
'ga_generation_47_nn_11', 'ga_generation_45_nn_7.keras', 'ga_generation_45_nn_8.keras', '0.5353535353535354', '__multi_point_crossover', '0.46464646464646464', '__displacement_inversion_mutation'
'ga_generation_47_nn_12', 'ga_generation_45_nn_7.keras', 'ga_generation_45_nn_8.keras', '0.5353535353535354', '__multi_point_crossover', '0.46464646464646464', '__displacement_inversion_mutation'
'ga_generation_47_nn_13', 'ga_generation_45_nn_8.keras', 'ga_generation_46_nn_9.keras', '0.5353535353535354', '__multi_point_crossover', '0.46464646464646464', '__random_resetting_mutation'
'ga_generation_47_nn_14', 'ga_generation_45_nn_8.keras', 'ga_generation_46_nn_9.keras', '0.5353535353535354', '__multi_point_crossover', '0.46464646464646464', 'None'
'ga_generation_47_nn_15', 'ga_generation_45_nn_8.keras', 'ga_generation_46_nn_9.keras', '0.5353535353535354', 'None', '0.46464646464646464', '__swap_mutation'
'ga_generation_47_nn_16', 'ga_generation_45_nn_8.keras', 'ga_generation_46_nn_9.keras', '0.5353535353535354', 'None', '0.46464646464646464', 'None'
'ga_generation_48_nn_7', 'ga_generation_47_nn_9.keras', 'ga_generation_46_nn_9.keras', '0.5252525252525253', '__average_crossover_and_flat_crossover', '0.47474747474747475', '__random_resetting_mutation'
'ga_generation_48_nn_8', 'ga_generation_47_nn_9.keras', 'ga_generation_46_nn_9.keras', '0.5252525252525253', '__average_crossover_and_flat_crossover', '0.47474747474747475', '__displacement_inversion_mutation'
'ga_generation_48_nn_9', 'ga_generation_47_nn_10.keras', 'ga_generation_47_nn_8.keras', '0.5252525252525253', 'None', '0.47474747474747475', 'None'
'ga_generation_48_nn_10', 'ga_generation_47_nn_10.keras', 'ga_generation_47_nn_8.keras', '0.5252525252525253', 'None', '0.47474747474747475', 'None'
'ga_generation_48_nn_11', 'ga_generation_47_nn_8.keras', 'ga_generation_47_nn_9.keras', '0.5252525252525253', '__uniform_crossover', '0.47474747474747475', 'None'
'ga_generation_48_nn_12', 'ga_generation_47_nn_8.keras', 'ga_generation_47_nn_9.keras', '0.5252525252525253', '__uniform_crossover', '0.47474747474747475', 'None'
'ga_generation_48_nn_13', 'ga_generation_46_nn_9.keras', 'ga_generation_45_nn_8.keras', '0.5252525252525253', 'None', '0.47474747474747475', 'None'
'ga_generation_48_nn_14', 'ga_generation_46_nn_9.keras', 'ga_generation_45_nn_8.keras', '0.5252525252525253', 'None', '0.47474747474747475', '__displacement_inversion_mutation'
'ga_generation_48_nn_15', 'ga_generation_45_nn_8.keras', 'ga_generation_47_nn_9.keras', '0.5252525252525253', '__average_crossover_and_flat_crossover', '0.47474747474747475', 'None'
'ga_generation_48_nn_16', 'ga_generation_45_nn_8.keras', 'ga_generation_47_nn_9.keras', '0.5252525252525253', '__average_crossover_and_flat_crossover', '0.47474747474747475', '__random_resetting_mutation'
'ga_generation_49_nn_7', 'ga_generation_48_nn_16.keras', 'ga_generation_48_nn_7.keras', '0.5151515151515151', 'None', '0.48484848484848486', 'None'
'ga_generation_49_nn_8', 'ga_generation_48_nn_16.keras', 'ga_generation_48_nn_7.keras', '0.5151515151515151', 'None', '0.48484848484848486', 'None'
'ga_generation_49_nn_9', 'ga_generation_48_nn_16.keras', 'ga_generation_48_nn_7.keras', '0.5151515151515151', 'None', '0.48484848484848486', '__partial_shuffle_mutation'
